age,weight,height,gender,activity_level,goal,target_calories,protein_ratio,carb_ratio,fat_ratio,exercise_intensity
28,97.9953587052147,201.15309576375594,male,sedentary,gain,2573.7302431107464,0.34631340447985326,0.2848801008033135,0.36880649471683324,2.5645173230892855
52,120.11956890439576,186.55524863169248,male,light,gain,3220.061145762952,0.272850841379125,0.4908695357814432,0.23627962283943182,1.1526900262426893
40,131.97613134070792,179.3229933886812,female,extra,gain,4327.179036975138,0.31695984262929194,0.4913118003688892,0.19172835700181887,4.180686803283419
34,117.31231099637921,194.26919876329913,male,moderate,loss,2903.622443582898,0.2895023159017019,0.5380479706411823,0.17244971345711588,2.449512007337365
18,144.90254913857362,200.6791469706713,male,light,loss,3036.9538106334912,0.35760566008282635,0.484396353871853,0.15799798604532062,1.2024558240821888
32,117.30922769011059,183.59960523553747,female,sedentary,gain,2793.319428317926,0.25125045890371717,0.4655947039080941,0.2831548371881888,1.9768393133219486
49,113.58782063233348,195.2870963395237,male,extra,gain,4464.810843097373,0.2891404247477055,0.39370307854852293,0.3171564967037715,5.0
26,103.2374193695318,180.92560043320537,male,extra,gain,4272.989943745447,0.20408602573301748,0.4973678944797453,0.29854607978723724,3.695789161167547
32,118.04484576503991,178.63320607084034,male,light,gain,2291.037787705059,0.2875021975816714,0.39840694058044246,0.3140908618378861,2.5021594597061556
45,102.59836073778325,192.04866753439882,male,sedentary,gain,2513.789472550134,0.3917909057090542,0.39853777024731174,0.20967132404363403,2.985775275059839
41,100.31534362347357,181.8561227826558,female,moderate,loss,2133.1899508295996,0.33099568420058717,0.563440138146464,0.10556417765294886,2.8178782024636133
52,99.88657774421625,194.30085932946935,male,moderate,loss,2649.503314066769,0.34023721094584586,0.5394165165864879,0.12034627246766623,3.118312830548795
39,111.63658806807729,173.84566444761646,female,sedentary,gain,2422.188133222417,0.30384646927230513,0.40839361842008093,0.2877599123076139,2.0061734403457856
44,107.49846245894531,181.4296641851467,female,sedentary,loss,1722.791196378754,0.4249687759982169,0.40719001491164,0.16784120909014308,2.4480281613661585
36,154.82100846125832,200.29105326872377,female,extra,loss,4230.0776596486485,0.32140375207751476,0.4080250567802992,0.270571191142186,3.665646809248562
62,118.14069929184463,196.92515308410304,female,light,loss,2303.597804334431,0.29686983962420493,0.563474379529525,0.1396557808462701,2.4751365588526415
29,117.89380112462841,194.1904063206112,male,light,loss,2043.9939610211686,0.28203874533875684,0.4462886228738322,0.27167263178741097,3.132472045034785
37,106.72064930146256,185.54518332519737,male,light,loss,2607.181196348914,0.2923923644249531,0.481422959177481,0.22618467639756587,1.272177229817546
18,160.98211790584327,190.13709767301293,male,moderate,gain,4300.014456833662,0.26733177978576617,0.4128664603896578,0.31980175982457604,2.9532324677550514
38,101.1407832729889,187.75239284032114,female,moderate,loss,1800.584813831403,0.37565727034586166,0.44262514298056765,0.18171758667357066,2.7833643434727477
62,107.89435392379384,213.33774640627624,female,moderate,loss,2860.9673053488077,0.35417266041635836,0.5149629204768505,0.1308644191067911,2.7436518706325854
18,129.98816061856488,193.1643541183381,female,light,loss,2458.8755823060033,0.34250481851603454,0.49716426550665016,0.16033091597731525,2.0287153889171057
27,118.03527097466981,182.33390877530016,male,sedentary,loss,2221.1021326547166,0.3791022850353635,0.40753331050842545,0.2133644044562111,2.061055124612525
64,95.9044615772882,189.19086178869384,male,sedentary,loss,1764.2935142524093,0.42015342154183477,0.4659927237732727,0.11385385468489248,1.738987596213834
49,115.40938564988217,173.1946497463087,male,light,loss,2299.167583705223,0.34046181851179136,0.49876152337224977,0.16077665811595893,1.0
56,125.19526969630925,170.9622182132515,male,light,loss,2528.2271561685316,0.38475740308758843,0.47467651282414214,0.14056608408826937,2.926114792338762
39,122.68029406446837,204.6271400251761,male,sedentary,loss,2315.589113585948,0.3185547513789448,0.5448495146094634,0.13659573401159175,1.631161473737826
35,124.91776339398675,192.73688520863655,male,sedentary,loss,2179.754246003317,0.3511180106023475,0.43697205897266,0.21190993042499257,2.1562157184272137
63,147.7854683363227,185.4841178645128,female,moderate,gain,3778.78254512215,0.2780803590549238,0.4496944798578931,0.2722251610871831,2.598722141004652
49,119.07295139234527,189.73478853756035,female,extra,gain,4017.5972410308455,0.281370639182045,0.4452911125081833,0.2733382483097716,3.654171608485086
44,126.93466687810536,188.9583229157103,male,extra,loss,3341.9561683999896,0.3410817095704276,0.4785787452551816,0.18033954517439074,4.029512045861279
45,78.63732994258177,190.67590106739402,female,light,loss,1556.5499344973382,0.30035281680885856,0.5508602856141184,0.1487868975770231,1.2872194861534074
35,142.98347351030844,201.47747696746313,male,extra,gain,5693.808447871254,0.2848496189417085,0.4427812199891177,0.27236916106917386,4.970094707623094
56,115.97499108745383,195.35437261454214,female,extra,loss,2669.0024216157085,0.33252357410423133,0.3924508572826938,0.27502556861307487,3.8737679080218257
46,101.97991546734026,185.9041581602572,male,extra,gain,4396.631738761337,0.16623926479392387,0.5932586124425316,0.24050212276354452,2.942885682336083
35,112.07157782944162,172.51119763004948,male,moderate,gain,3397.702450830008,0.30486867619625674,0.5043827026346834,0.19074862116905977,2.993018467612736
61,124.93782803752049,179.9768873219502,male,moderate,gain,3664.037852606119,0.3386302331876542,0.36979027330909864,0.2915794935032472,3.8780669974366475
25,130.52122788842223,197.5845614270285,female,sedentary,gain,3234.5141975052175,0.25896001664242385,0.4921457715922113,0.24889421176536491,2.1739631049307424
48,113.57128916818795,205.62097624891825,male,light,loss,2387.4777126862214,0.321115991691615,0.44146643517754713,0.23741757313083792,1.332356374433745
51,124.02162957885206,181.2205372301922,female,extra,gain,3648.5499450271122,0.36092516353774806,0.4097306015805471,0.22934423488170488,4.11617315670201
24,111.05174478400603,179.70887973423407,male,sedentary,loss,2171.4009645306433,0.39539840134171533,0.431063130540261,0.17353846811802362,2.0875817413713627
53,122.3744104633485,185.67617222121785,female,moderate,loss,2267.198313192174,0.35270624411479184,0.5093423535205776,0.1379514023646306,2.8862087351437498
35,118.09409488293413,207.84406193121146,female,extra,loss,3659.949365731131,0.2922143103015572,0.46045823047107914,0.2473274592273636,3.6221102532761114
55,119.51239010568388,191.47702013733092,male,light,gain,2868.4296896038563,0.2398398952580792,0.483320803605749,0.2768393011361717,2.5871656057321566
26,110.335536133148,182.3773781842911,male,extra,gain,4108.1827567733135,0.22514649330828,0.5834092324446178,0.19144427424710217,3.8320280281400128
26,121.0548746496936,186.38867999703342,male,moderate,gain,3467.3644621591084,0.2227459510178097,0.5147310896725417,0.2625229593096487,2.8056762899244285
63,102.60180100173645,184.71814537299355,female,extra,loss,2933.899028896592,0.3591820190965773,0.43702211830646576,0.2037958625969569,3.88173982138579
25,117.9192797180501,197.04133292129904,male,extra,loss,3873.4260162730025,0.4248288052583383,0.47307282074443024,0.1020983739972314,4.1272397394798075
52,105.48298944182267,209.53481735709147,male,extra,gain,4116.047463783069,0.2588205987230816,0.4620712413137016,0.27910815996321675,3.753556178161357
35,100.09505377673636,191.30831852919897,female,extra,loss,2618.648567202488,0.3003851876221845,0.47494151244820304,0.22467329992961244,4.1009025971396476
22,104.41655801567782,200.93755062087033,female,moderate,gain,2838.3803915226,0.21041100416717018,0.5597754542494304,0.22981354158339945,1.0
31,111.87962165546378,176.5393173786889,female,sedentary,gain,2857.5384035132124,0.29057930521030245,0.4207915202038328,0.2886291745858647,2.408012851519438
45,107.07292045015396,213.4100557690803,male,extra,loss,3287.3557507085593,0.35971628065264494,0.4325209008823825,0.20776281846497255,3.925574846371287
47,120.9442946611347,176.60920653445007,male,light,loss,2081.5873504772885,0.3883791938113638,0.44110258699509386,0.17051821919354232,1.5554474374411738
21,116.1953793997828,202.11846834174355,male,extra,gain,5049.632769101165,0.27171827993440095,0.4918240618657278,0.23645765819987122,4.216589577847652
56,130.21840674036892,193.38621415462114,male,light,gain,3350.3614241159657,0.23245255089379557,0.5911645899159842,0.17638285919022023,2.1819459573615
37,113.73306469060604,177.41895423113232,female,light,loss,2140.145143642251,0.3395474801254684,0.5309015987421548,0.12955092113237676,2.0034815950387967
42,117.71030587798568,198.34452203668553,female,extra,loss,3468.9665773573906,0.21082525047903522,0.6118581971692326,0.17731655235173213,4.041804307371749
45,142.98881860919013,189.70919318758692,female,extra,loss,3767.897199005644,0.4464748995916666,0.3041297051956757,0.2493953952126577,4.197396087601173
29,108.41746752118549,180.88276963860267,male,light,loss,2570.853438872495,0.3576823960950136,0.41532906611553155,0.22698853778945488,2.6098996651172417
19,110.72271594469846,190.10733889880308,female,moderate,gain,2825.305262398151,0.395710111295291,0.36539697677622907,0.23889291192848,3.487426644019946
60,133.05232638142513,173.5014319104914,male,sedentary,gain,2877.907614471237,0.3200234426961369,0.36946099223625406,0.310515565067609,2.091293293325533
31,100.64759677022624,185.1764200544064,female,light,gain,3035.785476782068,0.3148261369070339,0.4816372053791582,0.20353665771380786,1.4417804495743651
39,134.7306136410106,180.3556673243431,female,moderate,gain,3649.7194470766967,0.2619003382757395,0.4615186471981849,0.2765810145260756,2.5449145564539544
48,111.44653763942794,188.17610235552723,male,sedentary,gain,2985.4090353813017,0.375949801457472,0.340025808690838,0.28402438985169004,1.931471761536628
40,102.50047371186751,172.6921920417806,female,sedentary,gain,2267.5208808827997,0.3189659325130521,0.33517348974449124,0.34586057774245665,2.1294428442401467
37,128.57824493601407,172.09024461857558,female,sedentary,gain,2852.247008263376,0.26058753597359696,0.4891570254012234,0.25025543862517957,2.7861148095601997
55,111.23310541841015,181.50906198906836,male,extra,gain,4672.21579255631,0.24581235768686233,0.5033884017080756,0.2507992406050621,4.561869274321073
21,142.3643125800516,189.61691940264245,female,extra,loss,4431.283895532821,0.34199520002744854,0.4575547887543583,0.20045001121819317,3.733867309963358
32,116.21736478109774,180.26746265411802,male,light,loss,2068.5998849962857,0.33908448289986115,0.4372386928578783,0.22367682424226054,1.2492001553901413
41,116.10829013893427,194.615460487562,female,extra,gain,5133.162254130306,0.30025584539983413,0.36345919483358036,0.33628495976658546,4.317521101290681
42,106.20846217414942,197.02088369450854,female,moderate,loss,2792.151135966143,0.29181454012596686,0.4694757216096468,0.2387097382643863,2.6861108514012204
18,112.79853554501813,181.55863309444058,male,sedentary,gain,2839.721018554138,0.3339596084961959,0.4066476654771467,0.25939272602665747,1.8099723414365516
24,110.9103428816499,203.9046947672449,male,sedentary,gain,2960.526858431317,0.3424847724237498,0.4177752373270516,0.23973999024919865,2.1849183321989023
48,134.97073542141138,186.97099560325694,male,sedentary,loss,2222.8761036635906,0.2920625551500906,0.42853856246563615,0.2793988823842732,2.3945220226033523
29,119.34403849069733,208.31533055063142,female,extra,gain,4189.298601972861,0.25545098657531917,0.5217876324662319,0.22276138095844888,4.280357015265044
59,125.5832612107906,187.40375955989316,female,extra,loss,3294.062218019084,0.3978528561710758,0.45701078001642803,0.14513636381249617,4.146323845736997
22,116.47745491993254,178.78363741196586,male,extra,gain,4261.146288775762,0.2722072099743653,0.3998200959137421,0.32797269411189256,3.8154829522803975
61,108.83571897978213,202.28091360391946,male,moderate,gain,3375.2558396899058,0.2082400730154771,0.4731855498744706,0.3185743771100523,2.5501221015260267
59,120.56486385693898,179.5859732434411,male,extra,loss,2843.0391835914506,0.39508438256628103,0.34972615048022293,0.25518946695349604,4.335019676360707
55,138.86120175589846,201.377042674914,male,extra,loss,3312.60345638398,0.370085638591903,0.5714968292179234,0.05841753219017351,3.380643246623375
29,99.27410595642841,191.2062558427186,female,extra,gain,3640.1487663001512,0.3529278424806847,0.38231154362121456,0.2647606138981008,4.668130930352785
56,121.29221844906719,184.4411366166648,female,moderate,loss,2334.007536301779,0.2917676138978357,0.5107075500006277,0.19752483610153665,2.803458196896531
35,137.44872101598185,182.31571606360555,male,extra,loss,4022.828637361848,0.3790026845631523,0.36919359653144157,0.25180371890540615,4.109193944079492
19,102.77840835114102,189.13754681861204,male,light,loss,2474.7776163403087,0.33418590604359744,0.4516850102232288,0.21412908373317377,2.947384455454852
27,128.83016987870997,196.7984841357699,female,extra,loss,3570.9428837526284,0.34497123677010866,0.39739045549813556,0.2576383077317558,4.981525582557321
32,128.84756251865772,189.59910075127738,female,light,loss,2215.087247158687,0.30252818163772693,0.5430531663918198,0.15441865197045332,1.0256397677461764
47,95.58579007053822,204.79508524642608,female,moderate,gain,3078.871992340742,0.38594196253349655,0.3163103659949047,0.2977476714715987,2.975021429835545
61,131.65654703604523,178.24229294474594,female,light,gain,3250.4014634919536,0.39829131620385955,0.34893337511869904,0.2527753086774414,1.9902360149043983
34,106.0882299915629,189.0338672611961,female,moderate,loss,2294.326316667084,0.39299637328459874,0.32847647068732355,0.27852715602807776,3.5229821920056663
21,120.38274834915649,201.0066013408511,female,extra,loss,3297.6387058401983,0.39093013034629864,0.4478896219333548,0.16118024772034653,2.935785856657597
24,130.36211773978093,177.96100937023033,male,extra,gain,4594.3369531792505,0.3598379116761472,0.4212680325738123,0.21889405575004053,3.7080146821137605
58,133.00121783406016,200.40263865735756,male,light,loss,2856.456289647885,0.3542214617495431,0.4523152924967676,0.19346324575368926,1.6400392776819803
48,91.9622572800892,190.19796006551516,female,extra,loss,2983.374076798734,0.3370536928782131,0.48517296029458135,0.17777334682720553,4.169341677898018
56,141.8290375468682,191.1011844236106,male,light,loss,2374.014757676471,0.34047670931053936,0.44474270951269246,0.21478058117676818,2.2673411074824297
51,136.26892341533562,186.60446863709308,male,moderate,gain,3865.4853147562085,0.24362171474479563,0.5900143700464386,0.1663639152087657,2.8946060096220334
23,130.77901180549932,177.91036758014567,female,extra,gain,3694.081689893127,0.40318570579256696,0.43462747312629446,0.16218682108113858,4.261578568838033
55,120.42216945393609,189.21190773834007,female,extra,gain,3697.33123499563,0.3821856721545091,0.34687664173547594,0.27093768611001495,4.606535532676744
62,108.46453180076021,184.44216195744698,male,extra,loss,2934.043334530828,0.2896509921209102,0.5554449868862377,0.1549040209928521,3.316111559704539
51,98.75227248769308,205.24305750419597,female,sedentary,loss,1708.6418340780383,0.28557753547476405,0.5215338279185822,0.19288863660665384,1.789112799714481
61,90.64239492872622,195.10422614596342,female,sedentary,gain,2519.4838002966508,0.2793051807531277,0.45194372557608486,0.2687510936707874,2.2489993442325455
32,124.66804009351793,190.3449879906728,male,light,loss,2699.7449586914263,0.3191946514455911,0.4759914427947871,0.20481390575962183,2.5868223548995077
31,130.7714613424373,203.17739145856586,male,sedentary,loss,2595.4810278203668,0.40394645207811664,0.43221546546072886,0.1638380824611545,2.643529169308701
23,113.73068017211193,189.43887805066652,male,extra,loss,3598.338977147909,0.4045984262029156,0.3309739113691079,0.26442766242797644,3.2135394998238405
54,108.08538240428592,197.02880616161158,female,sedentary,gain,2491.286166682536,0.2437570335357397,0.519509904687356,0.2367330617769043,2.5973277493310416
49,116.04869256246822,201.6421179855456,male,light,loss,2183.935342137087,0.35337511865814225,0.42525565046265446,0.2213692308792033,2.817407106252491
20,105.3941765542413,187.27733427951506,female,sedentary,gain,2172.718587123587,0.3141830544364785,0.44770046276208897,0.23811648280143255,2.3187302179388767
20,115.32414543809857,194.34941217142,female,moderate,loss,2737.2876115232334,0.3649839186529329,0.4283592165593776,0.2066568647876895,3.4553687643993922
39,104.53351632155275,185.6330899668839,male,moderate,loss,2894.1761542144145,0.32255981986753685,0.5548304763481513,0.12260970378431184,3.1988235447735596
39,124.18058971714088,201.4618306314285,male,sedentary,loss,2182.863504823498,0.32310008816658237,0.4494890542354981,0.22741085759791954,3.5223653179662313
27,133.6580426982728,189.7275647767304,female,moderate,gain,3385.611026152649,0.2756237969128605,0.5241231133874599,0.20025308969967962,2.7821601097459903
20,122.62759562860766,203.70619895781795,female,moderate,loss,2130.5112194779535,0.36313997614308,0.5196373884375355,0.11722263541938446,2.8226151070923042
29,113.79301802973757,191.98857145782623,female,sedentary,loss,1972.7951035337844,0.3079625404585271,0.4281960538508811,0.26384140569059183,1.9115015087400389
46,129.83696066727902,215.4586237359457,female,moderate,gain,3397.860381821157,0.2981908463219446,0.35239810342352573,0.3494110502545297,2.7232554376684064
34,115.28359469489213,182.92846888781526,male,light,loss,2064.6456575151665,0.35440128231311896,0.43447172916190624,0.21112698852497486,2.2853244579859053
24,129.3602308548134,198.5970203239901,male,light,loss,2198.1910802393995,0.46747543685255644,0.3686025621380211,0.16392200100942247,3.146300885364443
30,105.45784058876298,189.56847103902885,male,extra,loss,3163.7444062021,0.27202377517471354,0.49802252649015477,0.22995369833513163,3.6474274841186087
19,107.39893864082612,187.74888175291315,male,light,gain,3362.6626648150386,0.34045828500308783,0.48331813826392356,0.17622357673298863,1.9048277607804722
21,100.16777739404638,171.01960824488793,female,extra,gain,3840.044652829934,0.3645772362919834,0.42763237603457505,0.2077903876734415,3.7099499695343248
27,108.01786313475031,190.7278192127696,female,extra,gain,4063.370795638606,0.2568184144892205,0.5153458411698084,0.2278357443409711,3.4308132127132653
56,129.72094847345684,180.25728031206674,male,sedentary,loss,1960.428812747776,0.3932427856499569,0.36126122946085315,0.24549598488918997,1.5095011519538044
41,101.92378547066423,186.9031258006203,male,moderate,loss,3278.1934422725176,0.3948938970546871,0.4247462067803611,0.18035989616495185,2.6598193344433096
34,80.43159939438533,180.6503957231473,female,sedentary,gain,2187.2158063537213,0.295788158793658,0.48492843164013844,0.21928340956620357,1.552778875621478
23,108.78228089727891,181.9884032268636,female,extra,gain,3725.526078205129,0.35291426435472706,0.3459108672118909,0.3011748684333821,4.902370259277038
36,97.39406279135355,179.27325977519763,female,sedentary,gain,2520.0308080780164,0.3269966528669227,0.3872942346977206,0.2857091124353567,1.8083365487150438
22,107.43383399284177,179.37643200333923,male,moderate,gain,3546.6911437192575,0.30211666554130523,0.45889649345174066,0.2389868410069541,2.610239166413463
49,146.6030428598894,174.08829894036003,male,moderate,gain,3720.0197497113486,0.2944334779263503,0.4745525109067591,0.23101401116689063,3.441034083748872
27,101.66545822396183,193.76213143824782,female,moderate,gain,3091.3206040604828,0.25025033471060576,0.5465434618310305,0.20320620345836365,2.849554672539406
26,124.50300897966476,190.18097362451644,male,extra,gain,4152.517012340047,0.30383377344187407,0.4135203635900999,0.282645862968026,3.564681985322638
44,113.79677117003513,197.0779209554656,female,sedentary,loss,2076.3529058403324,0.28191685336842853,0.5107003483689374,0.207382798262634,1.2675063326068527
30,120.58720994792125,186.08107586503633,male,sedentary,loss,2490.923213195865,0.36337634441273853,0.3869496108422317,0.24967404474502974,2.3705880766340983
36,107.36109500456922,183.40247076978233,female,extra,gain,4495.077219072553,0.29250254812407217,0.4158634209860803,0.2916340308898476,3.8206566062013243
38,132.4201949906253,189.1213393205396,male,extra,loss,3563.1125350351454,0.3586482014494648,0.3757127703442096,0.26563902820632557,3.8250628484660214
41,121.40271012480017,197.01699833978282,female,light,gain,2846.0178634726512,0.2717799332259773,0.5344385774924957,0.193781489281527,1.7844889657192986
55,121.8195308959262,192.99839874154642,male,sedentary,loss,1865.3698958739224,0.36493397370977454,0.40526342057904974,0.22980260571117572,2.8043356589186477
21,116.48340938641847,190.12940567670393,female,moderate,loss,2879.490835065923,0.3321722667797195,0.5206130132661251,0.14721471995415542,3.0839826454805985
41,133.83941853456736,196.64383059456827,female,sedentary,gain,2567.698449693424,0.3568605774257017,0.41788548922883373,0.22525393334546454,2.6904341916753527
52,123.40227416012404,190.0504965497203,female,light,loss,2296.664190677628,0.3170421742605436,0.46481632153219943,0.21814150420725692,1.9221320853797732
20,120.5635707439878,184.08473553476057,female,moderate,loss,2620.402528741154,0.4022199894222282,0.39600769985080997,0.20177231072696183,2.7767154700137984
21,124.78967714185853,199.07540207993134,male,light,loss,3169.3670078805476,0.4043680452263899,0.441858596225039,0.15377335854857108,1.8056693624343372
54,88.6003316239051,177.51638537032844,female,extra,loss,2324.284598349019,0.49207439151727783,0.3075759799128267,0.20034962856989547,4.023139949234702
57,117.81640755533041,175.79647714946063,female,extra,gain,3501.410282823602,0.24461281178370411,0.44332687615998534,0.3120603120563105,4.057460578366947
52,114.03964374400816,189.7505779657607,female,sedentary,gain,2839.8814245266876,0.2954927028532345,0.4727798281346598,0.23172746901210572,1.466855398810611
48,132.5287626556119,190.8583338170915,male,extra,loss,3670.567511433747,0.3508742103604077,0.41652858733941855,0.23259720230017375,4.254366280131843
61,104.48456503920579,192.33022917385293,female,extra,loss,2957.365079435084,0.34509879421789474,0.41668627197283215,0.23821493380927308,4.2675315707340795
42,118.01658639988071,186.72386300784484,male,sedentary,gain,3062.578430671363,0.32554930194892995,0.3132854599135664,0.3611652381375037,1.7850079484595862
57,143.8576074304846,203.53085300690148,female,light,loss,2688.134270976387,0.4845703097836014,0.33247032378309105,0.18295936643330754,2.7501423814546513
30,114.61427439353328,175.01455946402564,female,light,gain,2803.714143845492,0.2964558139095518,0.4576785061005292,0.245865679989919,1.9388098602727561
21,95.04589304059917,191.3498435452034,female,moderate,loss,2666.9274290139692,0.3893496138220177,0.45427844785713045,0.15637193832085178,3.095976488644344
63,147.609100765467,197.58646165988813,female,moderate,loss,3295.5386706428653,0.25847121666356726,0.536469741691275,0.2050590416451577,3.1261542480666766
31,104.26679594335783,203.84351736041378,male,light,loss,2702.134007718059,0.36926637778558297,0.41767679837041005,0.21305682384400698,1.8434149441387069
30,99.40333018147948,203.34327727327545,male,extra,gain,4329.3035430731015,0.3149201293230675,0.3509834400117482,0.33409643066518435,3.605757840455225
44,99.99459606553046,179.03813123721233,female,moderate,loss,1953.5648084889324,0.3189591668151879,0.49914500028320097,0.18189583290161113,3.1153833380565916
23,125.9149674091885,193.62138220894585,female,light,gain,3569.887133066986,0.3095880991350905,0.46728325291078865,0.2231286479541209,1.3349248786390437
34,134.46669960484726,187.85955090921811,female,extra,gain,4360.69092406986,0.3658160913770446,0.40337461991808277,0.23080928870487266,4.022966899732234
53,141.4060452092895,189.81051438517903,male,extra,gain,5163.318472408001,0.22059210880913277,0.5345277241130572,0.24488016707781007,4.262026022586532
57,115.22980193591727,201.33929999190565,female,light,gain,2807.5431675921723,0.30576802161274824,0.42704734060842675,0.26718463777882495,2.20065535361768
52,100.19689454507173,208.99929518483498,male,sedentary,loss,2266.5370562696926,0.339374203671762,0.4432585128790012,0.21736728344923673,1.9992198311877583
34,106.4508260197725,192.60910795830998,male,light,gain,3661.5921427586813,0.31162666357525337,0.4088485892210405,0.2795247472037061,2.303955253995542
58,115.50376124093853,170.1427228705178,female,extra,gain,3333.0986863628414,0.32060437934961317,0.376600698021446,0.30279492262894075,2.84770146852789
19,114.68222542958958,173.31604407284172,male,moderate,gain,3242.2326273425547,0.3781924716599541,0.47483738622778937,0.1469701421122565,3.772584357148057
30,134.6244725006819,189.53500306684523,female,extra,gain,4228.001212802603,0.31089510270983717,0.39934729871063546,0.2897575985795273,4.251441907081555
19,95.23579464800858,199.97564552374246,male,extra,loss,3520.7541496604254,0.3348188548360473,0.48641518168157827,0.1787659634823744,3.2157692526147557
45,98.26785772082144,182.14564516760834,female,light,gain,2798.496882001479,0.3366883605976058,0.45386819759830677,0.20944344180408747,1.9023144806300794
60,110.35285319257005,188.08824648397425,female,extra,gain,3103.702236162807,0.3373438989788075,0.4300306884476014,0.23262541257359112,3.6398669358797973
43,120.53806213736652,206.17908501887203,female,sedentary,gain,2971.8761259148646,0.3082614345138217,0.40750005749454843,0.2842385079916299,1.630952359765073
39,108.36015599681316,186.03519939475953,female,moderate,gain,2619.4781741728207,0.26331748377916914,0.4947445502213681,0.24193796599946277,3.025364623316232
64,107.13875636274456,207.52849729082502,female,light,loss,1944.3904760874846,0.31974053740121405,0.4307714001028867,0.24948806249589922,1.876467557183535
60,132.6061962896048,185.6972364150429,female,sedentary,gain,3176.1796977193917,0.28293246961576307,0.46105999925440555,0.2560075311298314,2.3223285551212074
20,122.07929584581835,199.04270231623101,male,moderate,loss,3041.841135798203,0.24097196394298967,0.4883227569337212,0.2707052791232891,2.9263215262799025
52,100.22915833791883,190.76853532193812,male,sedentary,gain,2446.4051623827518,0.29423314547764634,0.4121358299477116,0.293631024574642,2.212723483180272
29,107.35437548720363,197.7663440725908,male,extra,loss,3207.056084911598,0.35020433322023825,0.44952559284465865,0.2002700739351031,3.602275237001994
41,122.75225552085234,210.08641040900048,female,extra,gain,3807.0659869814986,0.25438921337100934,0.522378713075726,0.2232320735532647,3.5618628740411165
22,96.08466481317816,194.19670634836206,female,sedentary,gain,2661.3563240924136,0.37876543012631503,0.3633051676494512,0.2579294022242338,1.8696319705515303
37,122.66099681377891,202.61073597788487,female,moderate,gain,3105.7055421767072,0.2692222234647833,0.45683225342187206,0.2739455231133447,3.559275303234987
56,109.84302870623274,181.05368578039946,female,sedentary,gain,2122.7279003762346,0.35464657209003747,0.43770955867610173,0.2076438692338608,2.4694025697646342
56,120.4421241482903,180.68572203370917,female,sedentary,loss,1581.9646776567652,0.3841270565560459,0.45067215699422536,0.1652007864497287,3.0707312831709754
30,116.79796716632617,173.6756645550587,female,sedentary,gain,2608.6105695772676,0.2438122076197065,0.5088390865741533,0.24734870580614018,2.203982570056664
58,98.23968528085976,179.4435319358136,male,moderate,loss,2263.4832244840904,0.36106933380918443,0.49971373431409116,0.13921693187672438,2.89810606735204
62,105.45070439669392,205.17266652040365,female,sedentary,gain,2059.675956298665,0.28651830391755273,0.36190107732568355,0.3515806187567637,2.1174059759279356
29,136.7110149752482,193.31462148435605,female,extra,gain,3995.5646224850825,0.28270956105218736,0.49027956339732726,0.22701087555048538,4.872480829079252
30,150.5698271213177,187.32597924709614,female,light,loss,2451.8755808078727,0.331226734732666,0.5217417515570084,0.14703151371032558,2.6322651203450085
27,88.79136718471922,192.0419501287656,female,extra,gain,2954.6280227425345,0.2498103522541558,0.4890842888832957,0.2611053588625485,4.5950124410299065
50,130.64684674000213,196.80196554420482,female,extra,loss,3897.569171604972,0.39392040756780916,0.39351905308195567,0.21256053935023514,4.058561097425857
57,119.43425108177703,197.78505984384387,male,sedentary,gain,3139.6893498968734,0.36605538573272056,0.40200920913311755,0.23193540513416191,1.8341180772635186
33,146.23424884711463,192.18577395223133,female,light,gain,2946.499873948938,0.3118417970080332,0.42493817303573445,0.26322002995623234,1.3965761319946826
62,106.6223223386549,203.82717432688753,female,sedentary,loss,1835.2642561565644,0.29892306896808185,0.5110075115528466,0.19006941947907155,2.5542552992936804
52,128.4742570082556,180.292385570686,male,light,gain,3588.264219974658,0.24708836598334868,0.5334872173098141,0.2194244167068372,2.474057884947803
20,110.46035130465414,186.49334126173343,male,extra,loss,3843.2658289281553,0.3838216373182046,0.5596532389941868,0.05652512368760851,3.4152893053946687
22,134.2210481570866,201.70262774871117,female,moderate,gain,4013.335596216695,0.37602646158065045,0.40499036859170867,0.21898316982764085,2.9925861490119736
43,149.66931797229043,199.56357303517618,male,sedentary,gain,2879.181372243181,0.3786951302959717,0.42387598412471006,0.19742888557931826,2.4344932949052125
28,118.19597831468083,193.70828874583583,male,extra,loss,3414.3629044561458,0.23252764430182488,0.5488734199334413,0.21859893576473388,3.9528868628492524
24,97.91556426103162,184.570832368978,female,light,gain,2907.572432327472,0.31012766649456674,0.49184190844249187,0.19803042506294133,1.8670288658724985
27,136.20809159395012,197.87567448490262,male,extra,gain,5450.656334840156,0.33731069929865254,0.3846876814104714,0.2780016192908761,5.0
59,123.48223254520667,180.90838438936026,female,extra,loss,3304.385191944759,0.39791864562419493,0.47853414875392997,0.12354720562187514,4.494827416287107
51,120.67049130037879,201.82015569708867,male,extra,loss,3851.675893480129,0.38636486805306103,0.4024335728881926,0.21120155905874635,4.421638111690903
20,138.74857912088024,205.21722899508566,female,moderate,gain,4032.612778556593,0.3097662155202308,0.35104335482747884,0.33919042965229035,3.172680859391149
25,97.93545295200362,184.23881585608663,female,sedentary,loss,1996.406308641652,0.37858634075265346,0.35035894849495297,0.27105471075239357,2.0541360586206197
